STATION,STATION_NAME,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,AWND,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160309,0.00,0.0,55,72,44,4.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160310,0.00,0.0,64,83,48,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160311,0.23,0.0,64,73,45,6.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160312,0.00,0.0,51,63,45,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160313,0.00,0.0,56,67,47,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160314,0.00,0.0,60,68,50,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160315,0.00,0.0,55,67,45,3.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160316,0.00,0.0,58,74,47,4.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160317,0.00,0.0,62,80,50,4.7,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160318,0.00,0.0,67,83,51,4.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160319,0.00,0.0,66,80,52,4.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160320,0.00,0.0,66,80,52,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160321,0.00,0.0,65,73,54,9.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160322,0.00,0.0,59,68,47,12.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160323,0.00,0.0,55,70,40,4.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160324,0.00,0.0,59,73,46,4.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160325,0.00,0.0,62,76,50,5.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160326,0.00,0.0,64,77,51,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160327,0.00,0.0,65,79,51,4.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160328,0.00,0.0,64,67,47,11.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160329,0.00,0.0,55,68,45,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160330,0.00,0.0,56,69,44,4.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160331,0.00,0.0,60,74,48,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160401,0.00,0.0,63,79,50,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160402,0.00,0.0,67,86,51,5.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160403,0.00,0.0,71,86,56,5.8,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160404,0.00,0.0,69,81,56,6.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160405,0.00,0.0,68,83,54,4.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160406,0.00,0.0,71,91,56,4.9,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160407,0.01,0.0,75,85,63,6.9,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160408,0.39,0.0,67,71,60,4.3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160409,0.29,0.0,64,74,57,9.8,-9999,1,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160410,0.07,0.0,61,73,55,4.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160411,0.00,0.0,64,74,57,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160412,0.00,0.0,64,77,56,5.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160413,0.00,0.0,64,74,57,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160414,0.00,0.0,63,75,52,10.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160415,0.00,0.0,59,70,51,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160416,0.00,0.0,64,81,51,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160417,0.00,0.0,70,91,51,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160418,0.00,0.0,76,92,60,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160419,0.00,0.0,78,91,63,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160420,0.00,0.0,74,88,59,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160421,0.00,0.0,71,85,56,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160422,0.00,0.0,68,81,56,11.4,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160423,0.00,0.0,60,72,46,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160424,0.17,0.0,62,74,52,6.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160425,0.00,0.0,59,66,51,8.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160426,0.00,0.0,59,74,47,5.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160427,0.04,0.0,63,75,52,9.2,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160428,0.00,0.0,59,71,52,4.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160429,0.00,0.0,66,81,54,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160430,0.00,0.0,66,77,56,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160501,0.00,0.0,71,88,55,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160502,0.00,0.0,76,90,62,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160503,0.00,0.0,77,93,60,5.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160504,0.00,0.0,76,84,61,11.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160505,0.02,0.0,66,75,58,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160506,0.52,0.0,60,67,57,4.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160507,0.00,0.0,63,75,57,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160508,0.00,0.0,65,77,57,5.1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160509,0.00,0.0,70,82,59,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160510,0.00,0.0,72,85,59,5.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160511,0.00,0.0,77,92,65,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160512,0.00,0.0,80,98,68,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160513,0.00,0.0,81,95,67,8.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160514,0.00,0.0,73,81,58,8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160515,0.00,0.0,71,81,60,9.6,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160516,0.00,0.0,71,85,61,6.5,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160517,0.00,0.0,75,89,63,4.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160518,0.00,0.0,81,96,66,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160519,0.00,0.0,84,95,62,9.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160520,0.00,0.0,68,75,55,11.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160521,0.00,0.0,62,73,50,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160522,0.00,0.0,63,77,53,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160523,0.00,0.0,65,78,53,7.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160524,0.01,0.0,68,79,57,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160525,0.00,0.0,66,77,60,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160526,0.00,0.0,69,82,57,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160527,0.00,0.0,75,89,63,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160528,0.00,0.0,78,92,67,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160529,0.00,0.0,80,94,66,8.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160530,0.00,0.0,81,96,68,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160531,0.00,0.0,84,99,70,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160601,0.00,0.0,89,103,73,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160602,0.00,0.0,88,104,70,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160603,0.00,0.0,87,103,71,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160604,0.00,0.0,90,107,72,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160605,0.00,0.0,90,103,72,8.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160606,0.00,0.0,87,102,72,6.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160607,0.00,0.0,87,101,73,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160608,0.00,0.0,85,96,71,7.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160609,0.00,0.0,81,93,67,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160610,0.00,0.0,79,89,65,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160611,0.00,0.0,77,88,66,8.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160612,0.00,0.0,76,88,66,8.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160613,0.00,0.0,78,92,67,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160614,0.00,0.0,77,87,62,6.9,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160615,0.00,0.0,71,82,58,10.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160616,0.00,0.0,68,81,53,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160617,0.00,0.0,72,89,61,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160618,0.00,0.0,76,87,63,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160619,0.00,0.0,78,93,64,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160620,0.00,0.0,83,98,70,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160621,0.00,0.0,86,100,72,5.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160622,0.00,0.0,88,102,73,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160623,0.00,0.0,84,96,66,5.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160624,0.00,0.0,82,95,65,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160625,0.00,0.0,82,96,68,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160626,0.00,0.0,87,101,70,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160627,0.00,0.0,90,104,76,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160628,0.00,0.0,92,107,80,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160629,0.00,0.0,94,108,78,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160630,0.00,0.0,90,104,75,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160701,0.00,0.0,91,105,74,8.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160702,0.00,0.0,90,104,76,8.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160703,0.00,0.0,87,101,72,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160704,0.00,0.0,86,99,71,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160705,0.00,0.0,85,99,71,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160706,0.00,0.0,84,97,69,7.4,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160707,0.00,0.0,83,96,68,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160708,0.00,0.0,82,98,69,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160709,0.00,0.0,82,93,70,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160710,0.00,0.0,79,88,64,9.4,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160711,0.00,0.0,77,91,65,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160712,0.00,0.0,81,96,66,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160713,0.00,0.0,83,97,68,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160714,0.00,0.0,87,102,71,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160715,0.00,0.0,90,105,76,7.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160716,0.00,0.0,90,103,74,8.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160717,0.00,0.0,87,101,72,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160718,0.00,0.0,83,96,68,6.5,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160719,0.00,0.0,81,95,66,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160720,0.00,0.0,82,96,68,5.1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160721,0.00,0.0,84,99,70,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160722,0.00,0.0,84,97,70,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160723,0.00,0.0,85,99,71,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160724,0.00,0.0,90,108,73,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160725,0.00,0.0,92,105,76,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160726,0.00,0.0,90,105,75,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160727,0.00,0.0,94,108,79,5.6,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160728,0.00,0.0,94,109,81,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160729,0.00,0.0,95,109,79,5.8,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160730,0.00,0.0,95,111,80,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160731,0.00,0.0,92,105,75,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160801,0.00,0.0,89,104,75,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160802,0.00,0.0,89,103,76,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160803,0.00,0.0,89,102,73,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160804,0.00,0.0,88,102,76,5.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160805,0.00,0.0,83,96,70,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160806,0.00,0.0,82,98,69,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160807,0.00,0.0,82,96,69,6.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160808,0.00,0.0,83,98,68,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160809,0.00,0.0,84,99,70,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160810,0.00,0.0,84,98,69,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160811,0.00,0.0,84,99,69,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160812,0.00,0.0,85,100,72,6.0,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160813,0.00,0.0,87,101,75,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160814,0.00,0.0,91,106,78,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160815,0.00,0.0,91,107,77,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160816,0.00,0.0,88,103,73,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160817,0.00,0.0,89,105,72,6.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160818,0.00,0.0,92,105,76,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160819,0.00,0.0,86,101,70,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160820,0.00,0.0,86,100,73,5.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00023155,BAKERSFIELD AIRPORT CA US,20160821,0.00,0.0,86,99,71,6.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
